CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,SupportTickets,PaymentMethod,SatisfactionScore,UsageHoursPerWeek
2945,58,Female,Premium,1194,43,2,Debit Card,1,22
2946,56,Male,Basic,207,65,7,UPI,1,27
2947,32,Female,Basic,2791,50,13,UPI,7,6
2948,46,Female,Premium,2715,1,7,UPI,2,10
2949,46,Male,Basic,4615,57,5,Credit Card,8,45
2950,28,Female,Premium,1617,16,8,Net Banking,6,31
2951,69,Male,Enterprise,2516,28,11,Credit Card,4,25
2952,49,Male,Basic,4132,22,9,Net Banking,9,2
2953,19,Male,Premium,1487,41,0,UPI,10,10
2954,64,Male,Basic,3044,19,12,UPI,8,10
2955,31,Male,Basic,1318,50,7,Debit Card,10,26
2956,37,Female,Enterprise,752,59,5,Net Banking,3,5
2957,39,Male,Enterprise,860,69,0,Net Banking,3,22
2958,28,Male,Basic,915,34,3,Credit Card,4,4
2959,44,Female,Premium,3785,39,4,Net Banking,9,34
2960,20,Female,Enterprise,3961,7,6,UPI,9,7
2961,34,Male,Enterprise,2729,52,7,Debit Card,5,17
2962,61,Female,Premium,4170,60,8,Credit Card,9,11
2963,45,Female,Basic,3607,52,11,Debit Card,6,8
2964,46,Male,Basic,1658,24,11,Net Banking,8,28
2965,38,Male,Enterprise,3467,26,5,Net Banking,8,44
2966,64,Female,Basic,1054,10,9,Credit Card,10,33
2967,33,Male,Premium,4960,17,8,Net Banking,7,25
2968,54,Male,Basic,3737,2,3,Debit Card,4,21
2969,37,Female,Basic,2097,27,7,UPI,4,12
2970,23,Male,Basic,472,71,2,Credit Card,6,26
2971,36,Male,Enterprise,4287,48,3,Net Banking,9,29
2972,22,Male,Basic,1472,9,9,Debit Card,7,38
2973,20,Male,Premium,4574,23,3,UPI,5,35
2974,18,Male,Basic,4219,71,5,Net Banking,5,37
2975,55,Female,Basic,1015,27,14,Credit Card,8,46
2976,32,Female,Basic,4571,71,8,Net Banking,6,44
2977,51,Male,Premium,1122,43,5,Net Banking,1,45
2978,52,Female,Basic,4937,7,0,Net Banking,1,45
2979,66,Male,Basic,4800,63,4,UPI,9,29
2980,42,Male,Basic,1464,44,8,UPI,8,49
2981,41,Male,Basic,3924,39,4,Net Banking,6,24
2982,29,Male,Enterprise,2987,40,5,Net Banking,1,15
2983,35,Male,Enterprise,2922,7,2,Credit Card,2,6
2984,32,Female,Basic,4423,70,7,Net Banking,10,32
2985,61,Female,Premium,2750,25,9,Debit Card,3,44
2986,33,Male,Enterprise,3149,59,10,Debit Card,10,34
2987,44,Female,Basic,1873,13,12,Credit Card,3,36
2988,25,Male,Premium,4787,62,3,UPI,2,20
2989,63,Female,Enterprise,3292,8,3,Net Banking,2,12
2990,42,Male,Basic,3038,45,10,Credit Card,6,35
2991,34,Female,Basic,1866,18,11,UPI,7,49
2992,46,Male,Enterprise,4711,60,4,Credit Card,4,38
2993,25,Male,Premium,2395,60,13,UPI,1,17
2994,32,Female,Basic,1584,2,9,Net Banking,6,27
2995,44,Female,Basic,4603,66,14,Credit Card,7,17
2996,63,Male,Basic,4154,14,8,Net Banking,4,11
2997,67,Female,Premium,3099,48,12,Credit Card,6,39
2998,69,Male,Premium,260,56,7,UPI,9,2
2999,24,Female,Enterprise,4147,12,6,Credit Card,4,2
3000,20,Female,Basic,2490,55,4,Debit Card,10,29
3001,46,Male,Premium,672,28,8,Debit Card,4,45
3002,61,Female,Premium,1158,4,8,Credit Card,10,24
3003,41,Female,Basic,732,36,9,Debit Card,5,24
3004,20,Male,Basic,693,50,9,Net Banking,3,16
3005,37,Female,Enterprise,281,3,1,Debit Card,10,31
3006,63,Male,Enterprise,3170,1,3,Debit Card,2,49
3007,32,Male,Basic,211,17,7,Net Banking,9,43
3008,42,Male,Premium,4744,71,12,Net Banking,1,9
3009,47,Male,Basic,961,62,13,UPI,5,27
3010,31,Male,Premium,3385,48,0,Net Banking,5,41
3011,24,Female,Premium,225,62,12,Credit Card,8,14
3012,34,Male,Premium,2006,69,14,Debit Card,6,45
3013,61,Male,Enterprise,4357,19,4,UPI,6,25
3014,37,Female,Premium,4524,34,7,Net Banking,6,43
3015,53,Female,Basic,4902,49,1,Debit Card,4,44
3016,26,Female,Premium,3859,47,1,Credit Card,1,22
3017,55,Male,Basic,1725,50,12,Credit Card,3,35
3018,65,Male,Basic,960,26,7,UPI,10,33
3019,39,Male,Basic,794,56,9,Credit Card,6,27
3020,19,Female,Basic,1255,14,11,Debit Card,5,40
3021,41,Male,Premium,2054,25,8,Net Banking,10,26
3022,25,Female,Basic,3283,4,6,Credit Card,1,19
3023,28,Male,Premium,4116,32,7,Net Banking,5,45
3024,30,Female,Premium,3875,65,4,Debit Card,2,39
3025,34,Male,Basic,2248,61,0,Debit Card,1,45
3026,25,Male,Premium,1658,20,3,Net Banking,4,26
3027,38,Male,Basic,1419,10,14,Debit Card,6,6
3028,35,Female,Basic,4428,34,1,UPI,7,3
3029,47,Female,Premium,4381,61,2,Credit Card,9,6
3030,35,Male,Basic,1699,27,11,UPI,5,28
3031,63,Male,Basic,2030,40,2,UPI,8,3
3032,64,Male,Premium,3595,65,8,UPI,8,13
3033,48,Female,Premium,1403,33,12,Net Banking,9,13
3034,55,Male,Basic,4470,68,14,Net Banking,3,13
3035,49,Male,Enterprise,3010,71,9,Debit Card,3,1
3036,28,Male,Premium,3292,9,14,Net Banking,9,40
3037,62,Male,Enterprise,3244,16,3,Debit Card,7,37
3038,42,Female,Basic,4873,5,1,Net Banking,4,31
3039,50,Female,Premium,3714,23,2,Debit Card,1,17
3040,55,Male,Enterprise,1998,43,2,Credit Card,7,9
3041,58,Male,Premium,2775,57,13,Debit Card,10,45
3042,25,Female,Premium,344,51,6,Credit Card,6,13
3043,28,Female,Basic,4126,13,7,Debit Card,3,37
3044,39,Male,Basic,1577,24,12,Net Banking,5,14
3045,68,Female,Basic,3346,11,10,Net Banking,3,11
3046,41,Female,Basic,2025,52,12,Credit Card,8,25
3047,58,Male,Enterprise,993,17,5,UPI,5,31
3048,34,Female,Basic,1801,37,3,UPI,10,14
3049,29,Female,Enterprise,4614,13,5,Debit Card,10,7
3050,63,Male,Enterprise,1310,62,12,Net Banking,6,24
3051,49,Male,Basic,4253,8,10,UPI,2,49
3052,32,Female,Basic,4993,56,0,Net Banking,8,36
3053,33,Male,Enterprise,4137,70,12,Net Banking,9,42
3054,39,Female,Enterprise,4163,44,9,Net Banking,3,42
3055,45,Male,Basic,982,60,7,Debit Card,6,47
3056,37,Female,Basic,1316,41,0,Credit Card,6,44
3057,50,Male,Premium,1950,21,14,Debit Card,2,41
3058,27,Female,Premium,2776,42,4,UPI,10,3
3059,57,Female,Basic,4227,29,1,Credit Card,8,47
3060,49,Female,Premium,3536,65,14,UPI,5,44
3061,67,Male,Basic,4587,17,5,Credit Card,8,26
3062,50,Male,Basic,1687,30,8,Credit Card,8,47
3063,19,Female,Basic,4075,26,4,Debit Card,3,26
3064,50,Female,Basic,3831,53,3,Net Banking,5,1
3065,50,Male,Basic,4392,19,13,Net Banking,7,15
3066,58,Male,Basic,4158,53,1,Credit Card,5,11
3067,30,Male,Basic,3597,17,11,Debit Card,6,37
3068,47,Male,Basic,273,46,2,UPI,2,7
3069,50,Male,Basic,1559,53,5,UPI,8,12
3070,30,Male,Enterprise,1291,64,7,Net Banking,5,38
3071,69,Female,Basic,2141,45,13,Net Banking,6,3
3072,43,Male,Basic,3348,49,7,UPI,1,42
3073,39,Female,Premium,4503,19,4,UPI,10,26
3074,56,Male,Enterprise,1444,71,4,Debit Card,2,30
3075,19,Male,Basic,1485,65,9,UPI,4,32
3076,55,Female,Premium,4705,37,13,Debit Card,9,36
3077,56,Female,Premium,3236,70,12,Net Banking,6,45
3078,43,Male,Premium,970,26,2,UPI,8,37
3079,63,Female,Basic,2043,2,14,Net Banking,2,18
3080,67,Female,Premium,273,59,6,Credit Card,10,1
3081,32,Female,Basic,1860,5,14,Credit Card,5,21
3082,51,Female,Premium,4549,37,12,Credit Card,1,28
3083,59,Male,Premium,1019,31,5,UPI,4,48
3084,61,Female,Basic,4018,48,14,Net Banking,10,16
3085,66,Male,Premium,531,6,0,UPI,1,48
3086,57,Male,Basic,1621,15,3,Net Banking,9,28
3087,28,Male,Premium,3855,15,5,Debit Card,2,22
3088,20,Male,Basic,1891,61,10,UPI,7,19
3089,23,Female,Basic,4750,16,5,Credit Card,3,48
3090,26,Female,Basic,4608,20,10,Debit Card,2,1
3091,23,Male,Enterprise,427,44,13,Net Banking,4,31
3092,26,Male,Basic,3081,42,14,UPI,7,42
3093,56,Male,Basic,3065,46,11,Net Banking,7,34
3094,48,Male,Basic,2775,34,11,Net Banking,9,46
3095,49,Female,Premium,4722,64,2,UPI,3,40
3096,58,Male,Premium,664,29,5,UPI,7,6
3097,67,Female,Basic,477,3,11,Net Banking,6,28
3098,29,Male,Basic,4314,9,9,Net Banking,10,3
3099,25,Male,Basic,265,25,5,Debit Card,7,31
3100,25,Male,Basic,4462,42,11,Credit Card,7,16
3101,67,Male,Basic,602,46,8,Net Banking,10,17
3102,45,Female,Premium,4183,59,8,Credit Card,5,44
3103,37,Female,Basic,4704,21,1,Debit Card,9,27
3104,64,Female,Basic,3678,22,3,Credit Card,7,24
3105,24,Male,Basic,3644,29,8,Credit Card,7,20
3106,28,Male,Enterprise,4892,63,14,Debit Card,3,32
3107,37,Female,Enterprise,4619,61,13,Net Banking,1,35
3108,33,Female,Premium,3239,64,12,Credit Card,5,13
3109,21,Male,Basic,1637,69,3,Net Banking,8,48
3110,23,Male,Basic,628,40,7,Net Banking,5,43
3111,39,Female,Basic,2882,1,9,UPI,10,20
3112,43,Male,Basic,2977,65,11,Net Banking,3,48
3113,20,Male,Premium,3578,62,2,Net Banking,9,2
3114,58,Female,Premium,592,54,2,Credit Card,2,4
3115,59,Male,Enterprise,4741,60,8,Net Banking,3,27
3116,31,Female,Premium,541,46,10,Net Banking,4,25
3117,28,Male,Basic,332,5,9,UPI,10,4
3118,35,Female,Premium,464,22,7,UPI,1,32
3119,29,Male,Basic,4388,53,0,Credit Card,4,17
3120,40,Female,Basic,1885,70,9,Credit Card,4,1
3121,29,Female,Premium,1634,32,13,UPI,9,33
3122,30,Female,Basic,1860,11,1,UPI,8,30
3123,42,Female,Basic,4017,10,2,Debit Card,2,5
3124,62,Male,Basic,2554,39,13,Net Banking,7,12
3125,68,Male,Premium,465,31,10,Credit Card,6,38
3126,36,Female,Premium,4941,12,1,Credit Card,7,32
3127,63,Male,Basic,1336,38,2,Net Banking,4,38
3128,53,Male,Premium,4749,67,7,Net Banking,5,17
3129,62,Male,Basic,1590,66,10,Credit Card,6,45
3130,25,Male,Basic,1312,52,10,UPI,9,40
3131,46,Male,Premium,2434,5,11,UPI,2,32
3132,49,Female,Premium,3066,11,13,Net Banking,9,24
3133,68,Female,Enterprise,3268,25,5,Credit Card,10,12
3134,61,Female,Basic,2379,35,14,Net Banking,1,47
3135,35,Female,Premium,834,35,13,UPI,4,31
3136,23,Male,Premium,3831,22,6,Debit Card,5,19
3137,35,Male,Enterprise,1599,37,9,Debit Card,9,29
3138,36,Female,Basic,4986,55,14,UPI,6,21
3139,39,Male,Premium,2939,64,14,Net Banking,4,26
3140,54,Male,Premium,3370,20,12,Debit Card,2,28
3141,49,Female,Basic,2065,4,9,UPI,5,17
3142,58,Male,Basic,2155,18,5,Credit Card,8,9
3143,20,Female,Basic,4877,51,0,Net Banking,8,21
3144,45,Female,Premium,2418,68,10,Net Banking,6,34
3145,27,Male,Enterprise,1589,20,2,Debit Card,1,11
3146,68,Male,Premium,3330,9,12,Net Banking,8,20
3147,52,Female,Premium,4476,26,0,Debit Card,4,49
3148,46,Female,Premium,4314,25,11,Debit Card,2,47
3149,32,Male,Basic,1449,68,14,UPI,1,39
3150,50,Female,Basic,3366,41,9,Debit Card,7,16
3151,24,Female,Basic,1445,59,11,Credit Card,2,29
3152,29,Female,Basic,253,45,8,Net Banking,4,1
3153,66,Male,Basic,3110,41,12,Debit Card,4,18
3154,47,Female,Premium,2596,38,8,Net Banking,10,22
3155,38,Male,Basic,642,19,4,Debit Card,1,8
3156,48,Female,Basic,4875,14,3,UPI,2,7
3157,41,Male,Basic,3811,21,11,Credit Card,1,25
3158,37,Female,Basic,4577,15,8,Net Banking,6,30
3159,54,Male,Enterprise,2607,3,8,UPI,3,34
3160,21,Male,Enterprise,1022,37,14,Net Banking,1,44
3161,45,Male,Premium,3902,46,2,UPI,8,48
3162,61,Female,Basic,3139,16,4,Credit Card,4,41
3163,37,Female,Premium,4936,14,2,Debit Card,10,11
3164,41,Female,Premium,1231,9,9,UPI,7,15
3165,67,Male,Premium,2216,7,1,Net Banking,10,35
3166,66,Female,Basic,762,14,0,Net Banking,2,23
3167,68,Male,Premium,2738,6,11,UPI,6,45
3168,49,Female,Premium,540,15,9,Credit Card,6,21
3169,58,Male,Premium,4767,52,1,Credit Card,7,28
3170,53,Male,Premium,3975,34,7,Debit Card,1,13
3171,51,Male,Basic,2496,1,10,Debit Card,1,34
3172,53,Female,Premium,434,69,7,Net Banking,2,38
3173,19,Female,Basic,1316,20,2,Net Banking,2,6
3174,32,Female,Premium,2108,7,6,Debit Card,5,44
3175,51,Male,Basic,1617,7,6,Debit Card,1,4
3176,53,Male,Basic,1491,50,1,Debit Card,2,5
3177,23,Female,Basic,3688,2,8,UPI,6,40
3178,56,Female,Premium,4927,47,2,Debit Card,3,6
3179,59,Female,Basic,3854,14,1,UPI,4,21
3180,68,Male,Premium,728,31,11,UPI,1,28
3181,68,Male,Premium,3524,50,2,Debit Card,5,3
3182,29,Male,Basic,2180,61,1,Credit Card,4,23
3183,20,Male,Basic,3139,41,14,Credit Card,8,8
3184,62,Male,Basic,1529,14,7,Net Banking,3,19
3185,35,Female,Enterprise,1433,5,4,Debit Card,10,11
3186,57,Male,Premium,1953,5,2,Net Banking,1,10
3187,38,Male,Basic,3000,64,4,Debit Card,10,28
3188,32,Male,Basic,3133,29,10,Net Banking,5,20
3189,50,Male,Premium,2959,5,10,UPI,1,44
3190,52,Male,Enterprise,2975,36,7,Debit Card,5,28
3191,43,Female,Premium,3687,19,6,Credit Card,9,29
3192,25,Male,Premium,4050,64,5,Debit Card,5,8
3193,53,Male,Basic,2727,22,13,Net Banking,2,19
3194,65,Male,Basic,1090,34,12,Net Banking,2,48
3195,47,Female,Basic,2265,56,0,Net Banking,10,21
3196,40,Female,Basic,1388,17,9,Net Banking,9,18
3197,59,Female,Basic,4497,56,0,Net Banking,5,9
3198,61,Male,Basic,940,17,0,Net Banking,8,4
3199,31,Female,Basic,1569,18,13,Credit Card,10,41
3200,31,Male,Enterprise,1589,45,9,Net Banking,4,25
3201,19,Male,Premium,2200,56,13,Credit Card,2,34
3202,54,Female,Premium,1671,50,7,Debit Card,4,9
3203,22,Male,Premium,1736,58,7,UPI,4,9
3204,55,Male,Basic,518,18,13,Credit Card,9,18
3205,62,Male,Premium,2464,7,6,Debit Card,10,11
3206,58,Female,Basic,2094,10,5,UPI,6,13
3207,64,Male,Premium,3911,69,3,Credit Card,10,38
3208,31,Male,Basic,3022,3,0,Credit Card,6,9
3209,56,Female,Enterprise,4708,44,14,Debit Card,5,16
3210,42,Male,Basic,1475,70,14,Net Banking,6,4
3211,37,Male,Basic,3283,14,8,Credit Card,1,34
3212,19,Female,Enterprise,600,4,14,Credit Card,5,7
3213,56,Male,Basic,923,18,0,Debit Card,6,15
3214,23,Male,Premium,2529,52,3,Net Banking,8,38
3215,34,Male,Premium,1335,38,2,UPI,4,11
3216,42,Male,Premium,2970,20,6,Net Banking,5,32
3217,45,Male,Enterprise,467,44,4,Net Banking,4,27
3218,19,Female,Enterprise,769,51,4,Debit Card,7,30
3219,52,Female,Basic,2756,19,3,Net Banking,10,17
3220,54,Female,Premium,2173,68,0,Debit Card,6,36
3221,22,Female,Premium,745,66,4,UPI,4,19
3222,18,Male,Premium,3022,13,3,Credit Card,6,7
3223,57,Male,Basic,4660,62,13,Credit Card,4,43
3224,29,Male,Premium,4842,61,9,Debit Card,8,45
3225,53,Male,Enterprise,470,30,12,Debit Card,3,21
3226,62,Male,Enterprise,938,30,7,Net Banking,8,28
3227,40,Female,Basic,1457,51,1,Net Banking,2,3
3228,64,Female,Basic,258,48,7,Credit Card,6,14
3229,48,Male,Basic,4381,33,0,Credit Card,8,2
3230,28,Male,Premium,589,19,12,Credit Card,1,29
3231,27,Male,Premium,918,71,3,Debit Card,6,18
3232,20,Female,Basic,4444,57,2,UPI,9,37
3233,31,Male,Basic,4878,19,4,UPI,10,45
3234,33,Male,Basic,320,41,12,Debit Card,10,45
3235,27,Male,Basic,2852,42,4,Net Banking,2,24
3236,46,Female,Enterprise,2503,52,4,UPI,1,46
3237,27,Male,Premium,3111,4,11,Net Banking,2,12
3238,29,Female,Basic,999,4,3,Credit Card,5,45
3239,47,Female,Premium,3580,5,7,Credit Card,6,32
3240,58,Female,Basic,2306,41,2,Net Banking,1,18
3241,18,Female,Enterprise,1309,61,11,Credit Card,7,13
3242,22,Female,Basic,1450,55,3,Debit Card,4,4
3243,37,Female,Basic,2840,13,0,Net Banking,9,23
3244,25,Male,Basic,1849,14,6,Net Banking,6,10
3245,60,Male,Premium,1545,60,0,Net Banking,9,5
3246,29,Male,Premium,3156,25,14,UPI,1,40
3247,18,Female,Premium,2646,44,1,Net Banking,4,14
3248,37,Male,Basic,3564,10,10,Net Banking,2,34
3249,45,Female,Basic,684,71,6,Net Banking,6,28
3250,60,Female,Basic,1002,50,0,UPI,4,8
3251,54,Female,Premium,1915,44,10,Credit Card,9,16
3252,64,Male,Basic,2115,14,2,UPI,3,31
3253,54,Female,Premium,3683,15,12,Debit Card,1,7
3254,29,Female,Enterprise,1957,16,5,Net Banking,1,3
3255,54,Male,Enterprise,2009,2,5,Debit Card,9,29
3256,66,Male,Basic,3207,30,5,UPI,9,36
3257,66,Female,Basic,3425,30,10,Credit Card,5,39
3258,61,Female,Basic,3695,31,12,Credit Card,2,4
3259,45,Male,Premium,2520,20,1,Net Banking,9,9
3260,64,Male,Premium,1870,49,1,Credit Card,8,17
3261,32,Male,Basic,4815,35,5,UPI,10,49
3262,23,Female,Basic,1351,23,9,UPI,10,20
3263,61,Male,Premium,4947,61,4,Credit Card,6,14
3264,37,Male,Enterprise,2423,55,13,Net Banking,7,46
3265,67,Male,Basic,2867,67,6,Net Banking,6,29
3266,31,Female,Premium,410,8,6,UPI,5,13
3267,19,Male,Basic,2694,40,4,Credit Card,4,36
3268,26,Male,Basic,4881,59,7,UPI,7,45
3269,54,Male,Enterprise,4462,32,9,UPI,4,17
3270,37,Male,Premium,2707,7,5,Debit Card,10,47
3271,43,Male,Premium,3163,2,14,UPI,10,43
3272,46,Female,Basic,3628,6,4,Net Banking,10,4
3273,18,Female,Premium,3575,36,3,Credit Card,9,20
3274,52,Female,Basic,4155,32,6,Credit Card,5,11
3275,23,Male,Basic,3905,45,3,Debit Card,8,42
3276,54,Female,Premium,3605,42,4,Debit Card,6,22
3277,22,Female,Basic,4238,53,4,Net Banking,4,45
3278,50,Female,Premium,1252,9,0,Debit Card,3,8
3279,66,Male,Premium,913,49,14,UPI,6,28
3280,68,Male,Basic,3088,2,0,UPI,1,45
3281,31,Female,Basic,887,67,2,Net Banking,2,41
3282,29,Female,Basic,529,11,14,Credit Card,7,30
3283,59,Male,Basic,1946,50,13,Net Banking,4,33
3284,37,Male,Premium,1407,35,10,Debit Card,5,33
3285,67,Female,Premium,2342,15,2,Credit Card,10,47
3286,41,Male,Basic,984,31,1,Credit Card,1,36
3287,60,Female,Basic,2896,62,11,Credit Card,2,27
3288,51,Male,Premium,4020,28,1,Debit Card,4,20
3289,42,Female,Premium,3918,25,5,UPI,8,33
3290,67,Female,Basic,2893,25,12,UPI,10,25
3291,46,Male,Basic,825,1,0,Debit Card,4,44
3292,56,Female,Premium,4434,59,5,Debit Card,3,43
3293,48,Female,Basic,3908,69,4,Net Banking,3,19
3294,64,Female,Basic,961,42,5,Net Banking,5,47
3295,60,Male,Premium,4179,34,4,UPI,3,21
3296,67,Male,Premium,3729,66,6,Debit Card,8,42
3297,40,Male,Premium,1755,18,0,Net Banking,5,33
3298,61,Female,Premium,3833,5,12,Debit Card,7,3
3299,55,Male,Premium,875,20,2,Debit Card,8,14
3300,37,Female,Basic,4387,66,5,UPI,5,15
3301,40,Female,Basic,236,62,0,UPI,8,33
3302,62,Male,Basic,4036,32,12,Debit Card,3,42
3303,69,Male,Basic,1987,58,10,Credit Card,7,22
3304,33,Female,Premium,2927,50,10,Credit Card,8,1
3305,67,Female,Enterprise,4080,38,6,Debit Card,7,31
3306,59,Male,Enterprise,2094,55,3,UPI,2,47
3307,25,Male,Premium,336,28,2,Credit Card,8,35
3308,67,Male,Basic,3276,22,9,UPI,6,20
3309,38,Female,Basic,4083,43,8,Credit Card,10,32
3310,18,Female,Premium,861,36,0,Debit Card,3,12
3311,25,Female,Premium,2010,52,7,Net Banking,4,16
3312,46,Female,Premium,614,36,0,Net Banking,7,8
3313,49,Female,Premium,542,28,12,UPI,3,14
3314,55,Male,Premium,2929,58,13,UPI,1,18
3315,22,Male,Premium,3650,36,4,Credit Card,6,30
3316,64,Female,Basic,3865,70,9,Debit Card,3,33
3317,39,Female,Premium,3937,9,7,Credit Card,10,34
3318,64,Male,Enterprise,4097,21,5,Debit Card,6,44
3319,51,Male,Basic,4441,64,6,Debit Card,10,49
3320,18,Male,Premium,4618,61,10,UPI,3,34
3321,43,Male,Basic,2369,40,7,Net Banking,6,49
3322,60,Female,Enterprise,2078,56,12,Net Banking,4,7
3323,27,Male,Basic,4170,4,5,UPI,4,6
3324,47,Female,Premium,4896,31,10,Net Banking,10,6
3325,67,Male,Basic,4770,27,5,UPI,10,22
3326,35,Male,Premium,2817,58,10,Credit Card,2,8
3327,34,Male,Basic,1715,25,5,Debit Card,4,37
3328,43,Female,Basic,774,69,4,Net Banking,4,15
3329,25,Female,Basic,4642,70,7,Net Banking,7,26
3330,64,Male,Enterprise,3067,5,12,Credit Card,5,39
3331,57,Female,Basic,3744,8,1,Credit Card,8,3
3332,66,Female,Basic,4677,9,6,Net Banking,7,10
3333,29,Male,Premium,271,15,14,Net Banking,10,3
3334,44,Male,Premium,2768,7,3,UPI,9,30
3335,25,Female,Enterprise,3637,15,0,UPI,8,46
3336,42,Female,Basic,3180,37,12,Net Banking,9,22
3337,63,Female,Premium,1317,39,4,UPI,1,3
3338,21,Male,Basic,2586,6,2,Credit Card,10,1
3339,50,Male,Basic,3708,57,3,Debit Card,3,33
3340,18,Female,Premium,1559,19,6,UPI,5,19
3341,36,Male,Premium,4959,63,4,Debit Card,9,36
3342,48,Male,Premium,1715,31,13,UPI,8,34
3343,33,Female,Basic,239,10,14,Net Banking,10,31
3344,31,Female,Basic,1582,67,3,UPI,7,43
3345,65,Male,Basic,2230,62,0,Debit Card,2,24
3346,22,Male,Enterprise,2821,3,5,Debit Card,6,12
3347,58,Female,Basic,2100,18,10,Net Banking,4,13
3348,43,Male,Basic,2417,25,9,Debit Card,5,16
3349,45,Male,Basic,4996,20,5,Net Banking,5,16
3350,19,Female,Premium,4806,58,6,Net Banking,4,20
3351,67,Female,Basic,1483,50,0,Debit Card,4,41
3352,23,Male,Enterprise,783,10,13,Credit Card,4,48
3353,26,Male,Basic,658,21,3,Debit Card,2,27
3354,50,Male,Enterprise,2465,29,11,Debit Card,1,39
3355,58,Female,Basic,2866,10,8,UPI,2,13
3356,42,Male,Premium,1015,13,14,Debit Card,7,4
3357,65,Male,Enterprise,2711,47,11,UPI,1,32
3358,30,Female,Basic,446,23,13,UPI,6,45
3359,26,Female,Enterprise,616,50,9,Debit Card,4,40
3360,30,Male,Basic,4663,4,5,Net Banking,2,34
3361,48,Female,Enterprise,3917,67,1,Credit Card,3,39
3362,58,Female,Premium,307,53,3,Debit Card,7,43
3363,28,Male,Basic,2831,2,5,Debit Card,6,17
3364,21,Female,Basic,1038,68,3,Net Banking,6,24
3365,51,Female,Basic,4713,65,14,UPI,8,29
3366,55,Male,Basic,1621,57,9,Net Banking,8,46
3367,63,Female,Basic,4978,70,6,Net Banking,6,28
3368,21,Male,Basic,4112,7,11,UPI,1,45
3369,55,Male,Basic,455,19,12,Debit Card,10,47
3370,36,Female,Premium,3027,44,2,Net Banking,7,22
3371,23,Female,Basic,1037,63,5,Net Banking,8,28
3372,51,Female,Basic,3162,65,12,Debit Card,5,25
3373,35,Male,Premium,2482,39,14,Debit Card,4,41
3374,30,Female,Basic,752,26,11,Credit Card,7,3
3375,58,Male,Basic,380,44,3,Net Banking,6,13
3376,40,Female,Basic,4452,12,2,Credit Card,6,31
3377,36,Female,Enterprise,1677,22,11,UPI,3,13
3378,62,Female,Premium,770,14,2,Debit Card,10,41
3379,28,Male,Basic,1927,30,13,Debit Card,4,18
3380,18,Female,Premium,791,44,1,Credit Card,5,37
3381,41,Female,Premium,4716,38,10,Net Banking,9,43
3382,24,Male,Premium,2460,59,2,UPI,8,34
3383,42,Male,Premium,3147,42,12,Net Banking,3,17
3384,38,Female,Premium,547,52,11,Net Banking,6,21
3385,32,Female,Basic,365,63,13,Credit Card,10,36
3386,18,Female,Basic,4643,61,9,Net Banking,1,40
3387,29,Male,Basic,3096,34,0,Credit Card,3,19
3388,24,Male,Enterprise,4693,39,14,Debit Card,10,12
3389,32,Male,Premium,782,41,2,Debit Card,7,28
3390,38,Male,Premium,3706,37,8,Debit Card,7,11
3391,36,Female,Enterprise,4603,65,3,UPI,2,48
3392,46,Male,Basic,3238,32,14,UPI,3,37
3393,42,Male,Premium,3045,8,2,Net Banking,7,28
3394,50,Male,Premium,2966,18,7,Credit Card,6,35
3395,66,Female,Enterprise,4394,45,0,Net Banking,7,44
3396,49,Female,Enterprise,1465,33,4,Debit Card,10,15
3397,66,Male,Premium,4453,5,0,Net Banking,9,16
3398,52,Male,Basic,4849,36,6,Net Banking,8,45
3399,61,Female,Premium,4946,23,4,Net Banking,6,7
3400,55,Female,Basic,3167,40,14,Debit Card,4,47
3401,43,Female,Premium,2474,5,1,Credit Card,10,3
3402,28,Female,Enterprise,2670,34,11,Net Banking,9,31
3403,52,Female,Basic,2490,24,13,Debit Card,7,12
3404,25,Female,Premium,2777,17,0,UPI,5,8
3405,63,Female,Basic,3860,71,10,Credit Card,2,25
3406,31,Female,Basic,1268,22,14,Debit Card,9,44
3407,27,Male,Basic,2936,15,6,Net Banking,7,35
3408,19,Male,Premium,2150,15,11,Debit Card,9,12
3409,63,Male,Enterprise,291,25,0,Credit Card,9,21
3410,26,Male,Enterprise,3293,53,2,Net Banking,10,26
3411,20,Male,Basic,2419,21,10,UPI,5,2
3412,38,Male,Enterprise,1587,66,14,UPI,7,14
3413,43,Female,Premium,4474,32,5,UPI,5,46
3414,25,Female,Basic,2485,21,14,Debit Card,3,4
3415,65,Male,Basic,3406,68,5,Credit Card,10,17
3416,19,Male,Basic,3124,44,14,UPI,8,47
3417,23,Female,Enterprise,479,66,6,Net Banking,8,48
3418,45,Female,Premium,1818,14,10,Net Banking,9,5
3419,46,Female,Premium,2987,15,13,Net Banking,6,24
3420,43,Male,Basic,570,20,10,Debit Card,2,49
3421,42,Female,Premium,3383,34,0,Credit Card,3,7
3422,29,Male,Basic,4034,36,6,Credit Card,10,23
3423,22,Male,Basic,1903,9,1,UPI,6,47
3424,51,Female,Premium,2468,71,5,Credit Card,1,17
3425,65,Female,Basic,503,30,12,Net Banking,2,12
3426,54,Male,Premium,3974,63,7,Net Banking,8,11
3427,32,Female,Basic,1548,35,12,Debit Card,8,11
3428,61,Female,Premium,2622,13,4,Net Banking,6,34
3429,53,Male,Basic,3828,46,9,Credit Card,3,47
